Time_Spent_on_Site,Total_Amount_Spent,Page_Views,AOV,Group
186.49653066498453,46.24,15.0,13.740732660859935,A
60.29602112983789,276.11,10.0,39.422476708613374,A
163.65261752113273,97.7,14.0,19.183482322327045,A
145.14167918498973,257.6,20.0,33.29583131493395,A
57.44950660902568,283.27,10.0,26.643470893134445,A
102.32378778158603,62.08,12.0,15.644094552805258,A
91.81244379370224,126.64,11.0,17.940082544714464,A
78.0104214276235,225.09,15.0,33.502834011975324,A
120.65863347378588,88.49,16.0,16.782205305373505,A
98.60095586913044,1009.42,14.0,102.02396566875824,A
45.92781418366899,92.9,8.0,15.531867429007876,A
38.26167790935792,457.37,15.0,53.202802428140544,A
132.38880043172125,11.06,19.0,10.760430946226483,A
178.72331997561892,156.28,21.0,28.907020125595057,A
110.5995944541195,718.63,15.0,50.73445281879985,A
92.22227549724656,1849.51,19.0,160.9648450887501,A
128.15619430921657,655.34,18.0,90.88821874901232,A
68.17770815167316,95.42,17.0,12.846093978230002,A
106.76378223308387,178.83,15.0,18.04361030222745,A
117.23263574816755,88.96,12.0,13.984846942740424,A
76.37242959699769,16.35,13.0,7.813559121524674,A
89.64908942480531,77.9,12.0,13.090089252924436,A
66.4645339447734,100.87,11.0,14.983001982319916,A
69.10114608456296,69.27,16.0,12.335563205276504,A
77.26543529401091,13.23,15.0,6.514654581056928,A
103.8752053468784,39.1,15.0,12.893437958581016,A
107.64023946556952,669.43,22.0,96.09459895254328,A
43.2707178862622,46.17,10.0,8.8726411685215,A
126.59594725036446,316.94,16.0,43.79245907789858,A
102.67971423356508,167.48,14.0,21.58299323433661,A
127.6157765830357,11.04,20.0,9.746208016912266,A
50.835215196898496,45.83,12.0,11.2411158638698,A
47.148748524237234,205.64,21.0,20.818960514909385,A
75.88027291882041,24.16,17.0,6.484706105203611,A
54.22248853217618,203.45,19.0,21.507497396459154,A
67.92223321040309,19.24,9.0,6.658778244479461,A
75.08555115710216,65.3,14.0,11.396371839768456,A
180.1879684778081,2253.18,21.0,250.4579851860353,A
186.6935329538482,0.0,26.0,0.0,A
141.74216303736634,75.49,34.0,41.65322110725905,A
36.23924112764432,0.0,10.0,0.0,A
199.5360888845429,18.38,22.0,13.70402609448874,A
29.516834240582,56.8,10.0,11.337613532214656,A
62.29356304916004,1430.61,15.0,167.4043080014942,A
112.3676729560764,1828.45,11.0,235.11839625479345,A
130.2855583010043,124.41,24.0,31.333676912502792,A
109.30751302668656,54.7,15.0,14.890183234060506,A
65.43916438241071,1419.79,17.0,178.18240722787652,A
48.5303866427413,104.62,11.0,14.567993737300808,A
190.75022614384653,130.73,23.0,18.66166947277867,A
63.52755946587647,1067.52,11.0,148.87432532304106,A
102.987272283989,24.68,20.0,14.283959765576316,A
116.38080071693985,41.68,14.0,13.579727309331334,A
89.84429513762788,134.77,16.0,24.230910077730293,A
110.75822102474324,28.31,19.0,9.809017410842213,A
143.9985979706106,88.86,19.0,17.179481573214584,A
112.1436056093658,612.21,16.0,82.05120206813211,A
32.488483253717526,174.72,9.0,23.316848693076253,A
138.5893968855587,106.84,21.0,18.57783572502201,A
24.979675276207903,192.06,9.0,15.980762702232624,A
87.11006226277632,8.67,16.0,7.23142415973137,A
50.360056361737634,201.75,15.0,22.569304987778736,A
57.9542627209299,139.2,11.0,23.90738889161566,A
56.54986328510408,133.02,16.0,20.75121108852105,A
62.96953675012267,524.46,14.0,70.78251342041108,A
86.83726728245287,420.05,11.0,43.73785917115323,A
60.40415916323585,36.69,12.0,7.966808543639392,A
164.86776530183369,262.27,43.0,39.99766758274754,A
62.6703907779621,263.12,15.0,27.48128714215473,A
19.361637854680403,64.9,8.0,9.96559298575755,A
37.35628225238823,629.57,17.0,51.86209785600889,A
52.66228695387002,171.43,12.0,22.734113463933745,A
55.78817306609071,130.29,12.0,19.243290382050382,A
49.62787861426877,19.95,9.0,6.883849590010739,A
59.36239981757602,60.11,11.0,9.015297847724826,A
97.6413294327586,122.45,12.0,15.55693805302721,A
77.28379825903671,71.09,15.0,13.353600278133085,A
147.43272614959454,225.57,26.0,43.765204873593554,A
68.04297474105542,231.32,15.0,36.53911790130064,A
100.46816951615172,42.48,26.0,24.96328117641673,A
81.62904621114684,200.11,11.0,19.045383376302773,A
79.20466304655253,1074.67,13.0,147.78578381513807,A
126.04105396932717,30.83,10.0,12.89532175475926,A
63.78201034528944,524.05,10.0,60.02896677334539,A
139.9139128388452,125.88,15.0,21.122150353747564,A
40.50200801031538,17.04,10.0,4.81757131124671,A
66.02063888347735,97.22,15.0,15.530391528110098,A
84.6422063814544,0.0,15.0,0.0,A
134.82544880826822,122.59,26.0,23.464001136391666,A
119.95172015551768,265.71,11.0,31.973766825662352,A
38.85233037789056,829.39,13.0,73.27238402146763,A
109.96728051222992,597.8,13.0,89.44493620175247,A
181.75357752481116,102.07,22.0,22.368587910655112,A
61.75730659261043,254.26,11.0,22.89718610364025,A
95.76022240641724,732.68,15.0,72.07222312791747,A
266.6235495170722,1063.77,32.0,208.77767687596912,A
102.28905381706784,60.6,19.0,18.32318399464745,A
57.53447060486492,164.81,12.0,14.86607182423958,A
59.1629537778756,21.57,12.0,7.697037218842117,A
172.34953865371597,0.0,23.0,0.0,A
146.8742907603484,1401.8,15.0,97.84961416383288,A
44.47160144181433,72.67,18.0,9.30251569071837,A
103.46322671509826,36.24,30.0,27.660518483767973,A
181.85444218416347,512.69,19.0,42.28446494354,A
153.88880712432254,233.64,27.0,37.5878441367159,A
51.1403364235078,68.09,7.0,13.2952227857978,A
57.98190710532772,76.44,11.0,11.643115352521162,A
193.16070466717716,26.15,18.0,14.911178084423264,A
48.01890267943959,23.17,11.0,5.968293656465745,A
77.45177182168354,87.82,18.0,16.57558104729384,A
75.62791035523205,164.53,17.0,21.46582636364744,A
57.466524733382194,35.48,17.0,9.511586169300696,A
55.364823881321136,39.04,11.0,8.840780831962293,A
50.25891740758193,441.8,8.0,40.18517512412135,A
70.22487412237176,117.58,11.0,14.593045023899894,A
63.56519095128144,673.36,12.0,78.27600686810797,A
174.64434749157053,16.78,23.0,12.487422622599466,A
37.08441124609654,22.85,9.0,5.898404940826591,A
190.8093925102468,0.0,20.0,0.0,A
105.89056652433968,148.57,15.0,24.04754509191132,A
94.3224558893033,54.97,15.0,14.185659111250256,A
130.12084611487873,656.37,16.0,76.17783991030177,A
49.82528815568217,441.38,9.0,49.05359988056888,A
82.008453141138,182.6,13.0,21.671594047956248,A
103.79888170473887,248.28,36.0,42.24587649689953,A
167.0683332398185,122.33,16.0,26.84276206902287,A
71.7931785412185,898.87,13.0,113.05037868693152,A
124.73870407269229,323.55,13.0,53.84189209665264,A
78.55222200265791,0.0,21.0,0.0,A
106.46187736872236,76.53,14.0,13.463492007991189,A
87.66114122144072,108.96,16.0,19.749906599621568,A
103.83569410694822,209.98,20.0,32.80732478574092,A
174.01888777312146,248.82,21.0,43.3622030133195,A
112.239692243121,0.0,15.0,0.0,A
56.452405945826975,0.0,14.0,0.0,A
71.23810412674835,240.41,14.0,25.03078790906934,A
222.57599928952143,87.91,26.0,49.69403872099557,A
127.30671819485656,613.65,15.0,67.25987807996559,A
146.942214488822,116.04,16.0,21.104697762764484,A
142.07694082937147,94.23,19.0,15.09643330066963,A
122.4145156091426,607.01,16.0,78.8274376201586,A
46.50553696977342,21.45,9.0,6.652631030168038,A
117.00214106335572,0.0,16.0,0.0,A
101.29704062520511,0.0,15.0,0.0,A
76.05952178232413,660.88,17.0,69.73392135582935,A
76.57758497078852,512.16,11.0,69.45755782303546,A
127.80998190029771,1785.31,18.0,209.0835753870335,A
119.75408998198662,83.55,17.0,17.85383714983609,A
181.32723757840407,765.71,13.0,106.1446078738717,A
100.43492343530234,2019.25,20.0,14.662736608112157,A
33.959304055123084,884.2,12.0,61.196914867069694,A
38.29677099479154,62.53,10.0,8.537015305874688,A
78.7698968106228,87.41,16.0,15.926831047707775,A
99.94267877168238,156.75,17.0,8.200982842712799,A
115.65992636177546,35.36,20.0,13.040057146827358,A
168.20657578624426,159.64,15.0,28.991183495317603,A
101.76262318985032,18.78,13.0,8.90854497590665,A
36.62441789745627,24.19,11.0,5.926233694553816,A
165.09695046224073,84.55,18.0,16.75730982780965,A
119.40441545469612,0.0,21.0,0.0,A
140.2853669595912,64.16,18.0,15.631535340664373,A
113.76659430209828,495.51,15.0,57.44916670506978,A
110.12878728900642,186.84,28.0,37.0321482112188,A
62.00937745059191,85.72,15.0,13.38448429768806,A
132.29662394349845,0.0,15.0,0.0,A
92.80192782520452,1186.41,14.0,123.656471805364,A
74.83877590783185,0.0,15.0,0.0,A
185.4318739001761,0.0,16.0,0.0,A
44.01138402520441,5.77,14.0,5.453905993678608,A
103.18044132861908,1347.52,10.0,139.04031259097263,A
127.91522964270904,502.89,15.0,74.60526181702856,A
72.09264865112458,105.58,14.0,19.44788371882152,A
110.63423052150551,136.32,18.0,25.104073351686047,A
190.93685342272136,535.94,21.0,12.524017776659043,A
72.69712755951456,0.0,12.0,0.0,A
56.93039831311634,230.82,12.0,33.2807719545779,A
77.31298230810933,70.47,14.0,11.330518278283424,A
108.487449346841,193.58,11.0,8.483628678312442,A
114.73723518763552,1014.16,16.0,128.92837672481704,A
106.96632624281494,162.15,15.0,24.057438359792208,A
63.081712935707294,0.0,13.0,0.0,A
64.16442367070498,773.43,11.0,85.89442643143846,A
78.50532285463076,904.03,17.0,106.56439107542076,A
57.16985683185766,1163.15,9.0,98.16782630155994,A
60.800446486742,599.15,10.0,68.28714878909881,A
120.80347821676712,606.2,22.0,74.46150348363638,A
61.661965061198366,74.07,14.0,11.80531158431921,A
74.01016229677104,19.1,17.0,6.700819763736752,A
50.219608081131,538.21,12.0,52.764423342752856,A
102.86507536219132,277.75,17.0,37.88612576007316,A
89.64510365565171,26.65,17.0,8.329137097859032,A
98.35071103993695,13.51,16.0,9.54599615962812,A
60.64942941556291,61.09,17.0,11.514145115926532,A
143.81813696451292,552.28,19.0,54.42687030030115,A
93.94591403868652,42.65,15.0,11.355804834336231,A
93.71184916669128,79.85,13.0,12.930392516396656,A
118.43120370333553,516.56,15.0,40.42808887879348,A
116.61523917576046,184.08,24.0,29.78676255236584,A
29.856119624725647,31.34,12.0,6.629923599954837,A
90.56371986490883,20.5,11.0,9.745180137762487,A
66.47209267559195,2000.05,14.0,183.5658522154588,A
51.69336952212655,28.44,10.0,6.607869044163931,A
35.53997386573117,953.18,10.0,84.16157372181547,A
117.09031012104316,313.23,19.0,17.173633765827372,A
82.3029036229201,29.7,12.0,9.482276408052527,A
163.61062422410373,335.74,17.0,46.85293992160344,A
121.81749787941364,128.93,15.0,19.98164771474828,A
50.04080727786964,616.54,10.0,82.79288100831005,A
92.16388520708786,471.42,13.0,38.34018137088776,A
100.68303394532404,22.88,19.0,10.297994151165756,A
99.52544805476197,188.21,9.0,31.465502614759867,A
117.1337835668928,131.15,17.0,23.559212566595207,A
39.71779741169215,186.17,14.0,21.48610377862751,A
137.53885883554523,273.51,18.0,33.444499944849895,A
111.39199184180552,147.97,18.0,26.884214845753675,A
74.92884089101824,110.5,14.0,17.263531739991507,A
186.3894274237656,45.78,35.0,27.908527085684675,A
119.99273523662592,54.64,17.0,11.88766862393869,A
84.52450821557233,243.99,11.0,26.52213661023385,A
148.63068343136828,1713.5,15.0,210.649486766872,A
85.60250878764067,7.21,13.0,6.905683130409943,A
187.64487158668567,121.71,30.0,39.63486514913599,A
126.84459507815376,201.09,21.0,25.762849362065587,A
33.293091672400585,195.35,12.0,28.28957841923204,A
101.1487342850088,158.11,20.0,26.52079274592306,A
102.39730211613038,31.64,24.0,15.919140147279798,A
119.30482923715168,30.89,21.0,9.129429229679388,A
64.89909297518776,11.79,13.0,7.295404118813579,A
135.53626257609525,0.0,22.0,0.0,A
26.66093923213948,39.32,12.0,7.284225830163027,A
74.94390892437224,92.1,15.0,18.293978497129643,A
73.7538437764872,81.11,11.0,14.517581917752535,A
121.618752661581,40.18,18.0,11.739645031529022,A
44.133737933270616,165.03,10.0,26.832899342767785,A
82.64563895115667,161.92,13.0,26.45617946204643,A
80.09938646128491,163.97,12.0,19.560654488291625,A
67.44949375435051,40.66,13.0,9.136821306627628,A
145.0397916014592,885.55,24.0,118.46648893211832,A
89.01104729029994,0.0,9.0,0.0,A
46.588356753746766,128.93,12.0,17.29738903348427,A
69.89114883706678,2465.62,8.0,176.29133973939267,A
30.884103154192022,387.38,10.0,57.57898193019637,A
44.89108413926659,44.87,11.0,9.5439285549284,A
56.47320473292296,62.19,13.0,10.180835278568631,A
116.09121187969386,58.71,23.0,10.629830156224134,A
173.85336028122742,386.25,18.0,273.9388126797616,A
48.979302839918,121.85,14.0,13.526918003713774,A
66.92950532108634,918.32,14.0,96.57961462129738,A
125.20523402433967,987.45,16.0,81.30796775466453,A
186.61806791516383,218.84,22.0,29.941346572515386,A
90.97694674289951,209.97,16.0,30.247946583599614,A
41.18960654938656,26.06,9.0,6.822481295135612,A
39.764327868989454,142.38,14.0,15.52883466572063,A
70.15342107644759,240.82,11.0,21.31998325302103,A
29.96346075966906,1328.85,8.0,134.71370135411905,A
555.8027686090503,402.85,18.0,129.48087053196508,A
140.02180727891474,724.24,39.0,109.92043345470316,A
30.662779835568468,885.13,8.0,65.90490766874291,A
63.881788560691,25.59,11.0,7.90738138803739,A
77.98560461677256,88.51,20.0,11.671269761640511,A
123.86892744479742,34.01,16.0,10.71258793148458,A
105.8809029138905,573.57,15.0,81.52212873017831,A
48.79471392538056,141.36,7.0,14.608546833556629,A
177.68086274780651,88.51,14.0,22.79105140103108,A
48.42929305313779,8.74,8.0,5.608547694745618,A
95.24519249817928,17.53,15.0,8.509155351670135,A
82.28127425019584,232.95,11.0,36.246931271577154,A
106.6255232796146,17.29,9.0,9.550588040663822,A
93.45291711670288,163.73,16.0,15.987579787009146,A
163.49271855712925,45.81,19.0,13.676014406559403,A
174.66848703901414,31.79,20.0,15.44515942844226,A
46.81292015992938,266.57,8.0,33.11434893867704,A
195.57785875345604,291.23,16.0,41.68507715639471,A
112.03409278613888,231.66,16.0,37.4746544659035,A
44.26090151422214,78.06,16.0,9.25836115665848,A
29.576586546952484,102.22,7.0,11.629221319288009,A
101.1564462463788,673.97,15.0,74.53539971487041,A
59.32325303215013,59.8,19.0,11.916437523158038,A
126.1887478241798,202.76,22.0,37.25579858609191,A
111.12067934756784,194.04,18.0,24.468963645029334,A
90.64089650523566,83.48,11.0,12.581714913554702,A
132.88372872011124,272.12,20.0,25.99779690164649,A
187.09924643285956,69.26,20.0,15.953582480867684,A
43.1767618940768,1133.09,10.0,99.188552036029,A
46.83209873433907,511.36,10.0,56.64185183252168,A
61.11415074402768,314.65,14.0,40.83566313316521,A
111.65293650092424,166.25,13.0,27.94036012982017,A
44.1749837493134,171.68,11.0,24.135733374371235,A
81.42735853673516,113.99,13.0,19.355411371446667,A
30.239322605889377,30.3,14.0,4.544227002398763,A
89.09405819980019,64.28,15.0,12.466894059598332,A
97.5033019216468,149.66,16.0,17.71506106646786,A
52.560149224955794,639.62,9.0,89.69647741821237,A
78.93635587852464,106.55,15.0,17.840075626923586,A
114.44672904888084,124.59,13.0,19.940473175423296,A
50.615452493343405,567.18,11.0,71.54812785961366,A
107.12136202068876,227.47,15.0,27.56282421944124,A
163.3287561571846,41.5,14.0,16.215186130684287,A
159.91047441903183,187.78,19.0,29.66567113926728,A
46.19827058417457,8.22,8.0,5.345056845171861,A
82.37264154495955,40.91,20.0,9.079135420570756,A
64.60038398443488,26.94,13.0,7.869158803842203,A
172.10841228858948,436.16,21.0,50.80521618896234,A
127.22477657848545,840.41,12.0,75.94901667847256,A
174.978323888179,72.09,17.0,21.42551865306912,A
54.23448871754232,595.72,16.0,81.11523683132296,A
59.91164474146253,1096.92,13.0,134.20596337151665,A
114.90593568912736,246.7,13.0,32.079814025605494,A
113.45399315161896,0.0,18.0,0.0,A
105.05475196496457,86.08,14.0,16.922348328728795,A
139.94039943423792,344.8,15.0,41.32506215469883,A
107.81917049050868,93.05,13.0,15.719298415658065,A
146.20983782787124,37.05,18.0,15.598272240472989,A
77.70541421244788,79.59,13.0,15.173401744598532,A
92.3579830024194,58.07,12.0,15.68380527140939,A
178.60501391470913,0.0,18.0,0.0,A
191.52073135539624,14.61,20.0,12.312304307209828,A
338.16415284816594,1494.82,39.0,202.9570781613272,A
72.44275787519265,73.51,16.0,12.67408553312194,A
59.32858464706968,33.47,13.0,9.33967446197924,A
93.18089547190628,1198.67,15.0,88.49813751167137,A
36.48363972532791,60.69,9.0,9.607244360574295,A
26.888401490256264,93.56,15.0,8.70408303225296,A
103.88031181645437,50.82,16.0,12.57220291170875,A
204.3324195283678,56.68,25.0,51.936866436500615,A
71.68000200406543,39.82,11.0,10.165319343290864,A
33.440539035812144,55.35,11.0,11.421308719294716,A
196.03478471149836,43.59,20.0,14.770121947754864,A
44.18675532723783,171.92,10.0,18.97313949019486,A
137.12085290550385,58.54,23.0,17.833971105201094,A
83.3985127706501,918.1,14.0,89.73053420997408,A
76.03653586070004,59.81,12.0,11.475982279543924,A
155.66467112989324,271.86,17.0,41.11348859747186,A
92.3092942172432,71.89,14.0,15.51687802529572,A
105.74214358952123,0.0,17.0,0.0,A
26.89686674265223,97.4,14.0,12.79166408770994,A
76.8787094518598,101.6,15.0,12.96490651738656,A
93.00265340492196,233.46,16.0,7.30699176123516,A
79.15833457370354,47.54,10.0,10.396034962511756,A
176.16800421218556,51.55,17.0,14.634169393184454,A
143.34417531088778,82.44,14.0,19.02536328984046,A
111.2165238779202,33.34,23.0,16.061148564260318,A
46.61939112434334,140.28,11.0,16.56950815168763,A
110.32825128504396,615.91,14.0,93.13718590835646,A
79.98607876305259,85.4,13.0,16.689762680062415,A
42.63518768640696,1495.14,11.0,108.4408469441466,A
42.26922570742681,79.43,18.0,9.080195153763125,A
122.0403437339812,144.08,13.0,23.93509721148016,A
52.31398114391423,76.9,11.0,15.75106197582745,A
178.80098690838696,118.99,20.0,18.553035437542537,A
93.43201941619078,80.88,17.0,14.050892499902409,A
57.29806789514637,532.56,18.0,62.67148330101571,A
66.46784171919101,52.0,7.0,10.177791575480637,A
168.15439134007218,575.73,17.0,80.17822742767359,A
22.069784832724512,0.0,13.0,0.0,A
16.690404650788693,34.89,12.0,5.051558738885179,A
94.70969759042625,105.34,17.0,20.23029728358597,A
49.861174783719896,340.62,17.0,47.5298458650371,A
81.9089787331676,107.27,13.0,12.67012406275919,A
179.2356951280327,393.52,15.0,35.52462393863775,A
66.3451049946205,51.12,23.0,11.293283069931604,A
68.23031203403158,107.54,17.0,12.491091922470025,A
49.82262929875072,64.79,13.0,10.064011559650524,A
92.99195617989936,20.32,14.0,7.874524182515162,A
125.65787711130226,20.15,18.0,9.819364910987124,A
99.57133555961616,95.79,16.0,17.983214319333396,A
251.5418439336981,591.51,28.0,51.76992360933309,A
48.56071302641316,14.59,9.0,6.6199967525026295,A
48.79236978508404,262.25,21.0,35.453355541451074,A
67.26274940284853,139.68,12.0,22.982851453554257,A
138.56180215979225,29.72,24.0,20.251963552547306,A
123.09260274063357,0.0,17.0,0.0,A
66.56965894932212,210.5,18.0,33.33215131687619,A
41.80601902517736,53.17,11.0,10.100693033565808,A
85.23161511836707,94.1,10.0,17.50445072717828,A
149.47323297051744,241.36,24.0,26.834015222297097,A
119.14907714480336,82.7,18.0,17.26693222669016,A
43.21591545661656,57.21,13.0,10.203110389454508,A
23.572311764858814,144.09,14.0,18.11762374472541,A
67.33150634584409,1245.27,8.0,152.06064318496345,A
80.03721769097407,0.0,15.0,0.0,A
33.07827414201272,20.53,10.0,5.919019118149883,A
88.91519924695012,740.64,17.0,90.29936599050922,A
39.30306254390885,142.66,9.0,15.708012786926847,A
22.420668115873237,17.03,7.0,4.847011040979078,A
49.27830706136845,73.54,10.0,11.40912789558304,A
46.55994354235552,56.42,7.0,8.856995452681081,A
62.69084868716678,23.02,13.0,6.915925248058381,A
55.44468860860366,6.38,16.0,4.7316486068922,A
56.68903185017466,0.0,18.0,0.0,A
42.80308149023197,417.54,9.0,48.028503427935554,A
65.91295923920778,77.0,11.0,10.024457009282592,A
107.61591119946728,983.44,17.0,81.09045545146303,A
123.08336935563268,228.39,16.0,21.39347555200206,A
126.55063399481358,35.33,19.0,12.45693900680128,A
47.87481923699128,167.7,9.0,15.202326074266614,A
55.29438301487867,48.36,14.0,8.67683770196222,A
38.822765651515454,253.86,9.0,20.65795740553248,A
74.90105320071793,148.79,11.0,26.57556618944012,A
61.73153585002027,142.1,9.0,13.05327343050931,A
123.37921298269816,876.17,24.0,106.29358812813052,A
80.85489271451691,121.8,12.0,16.161868391700747,A
41.5557282140182,71.51,16.0,7.065479758672536,A
114.61947799928188,409.51,16.0,44.985173275813366,A
118.10216819207253,161.7,25.0,24.16983034200409,A
21.501320914456763,505.07,10.0,51.02762347183202,A
139.4004423658138,193.34,22.0,31.47784500230422,A
53.76163180836129,66.65,7.0,12.789636109508642,A
123.33191494716831,301.57,10.0,8.607572242880664,A
39.61582005684311,40.66,8.0,6.659286883389599,A
46.621762329571496,86.31,11.0,9.320239209356613,A
73.44102172357287,373.73,6.0,35.4538334200176,A
32.114288784399726,181.05,14.0,16.71097219472292,A
63.55040224808378,19.12,13.0,6.54185316811208,A
62.25743099543019,108.89,16.0,15.342275288873363,A
61.290613756667554,214.87,11.0,18.05241294871565,A
130.84897830125007,14.93,25.0,8.087054515861357,A
41.4567824817312,20.4,12.0,5.83846249793222,A
63.99612032533406,188.02,14.0,28.31158650838791,A
68.2279015197865,236.07,9.0,30.33785638552588,A
45.453529909084814,47.82,11.0,8.985865663104121,A
59.016841544962745,122.75,10.0,15.24433871432584,A
82.56185579581131,48.61,10.0,8.94449238329547,A
27.583581898170944,278.33,20.0,28.32527659310974,A
78.07808596163729,1097.61,16.0,126.61067129275526,A
58.78670825533595,427.35,15.0,39.15968051474125,A
44.26537908532113,1149.96,13.0,153.55048920147425,A
67.47272573739727,158.63,12.0,15.982796941992229,A
40.18346821426004,25.34,13.0,4.421613238844465,A
124.14046310801238,57.98,13.0,15.59749790469827,A
34.37006516316738,82.42,8.0,14.663044309394772,A
65.8578292505595,59.2,14.0,10.552259393383569,A
66.38331417874758,0.0,17.0,0.0,A
32.44004347337764,0.0,13.0,0.0,A
54.08303524160118,0.0,9.0,0.0,A
81.07592217661612,142.73,20.0,19.305481083039176,A
190.30373155475212,21.28,23.0,13.093585538868734,A
28.691098270720907,123.38,17.0,14.81122485101812,A
71.91282529982269,168.55,16.0,15.131585885892047,A
98.7837977109969,157.26,14.0,24.71807991833513,A
140.50872282712186,203.56,24.0,41.36095973440335,A
38.57193256623936,73.82,12.0,11.768016225061412,A
104.92752883432026,0.0,12.0,0.0,A
67.91895767796981,152.05,11.0,15.570521531992595,A
28.9326952112578,61.85,14.0,8.736501482184368,A
26.802511198281618,32.48,12.0,6.898142553511477,A
61.27842379086774,35.62,15.0,8.874631196868393,A
52.224463891374185,86.48,7.0,11.289249316482064,A
107.0894757172578,103.9,17.0,15.209447622726234,A
136.05719088773728,839.31,25.0,68.71277363513158,A
45.67116641621823,285.51,14.0,39.35799574171738,A
105.57858350624778,326.37,12.0,36.37595519352042,A
60.50298103150326,49.26,14.0,11.876156569825612,A
98.75839122677006,26.86,11.0,8.556876404033986,A
50.483354744396536,41.82,12.0,9.854987301639031,A
46.33827112151526,192.15,16.0,22.91517723570829,A
120.87256725930992,0.0,20.0,0.0,A
76.0179927159054,80.16,14.0,15.769013033013806,A
59.8621914667449,19.64,13.0,6.370710481034828,A
104.72249213508248,114.29,14.0,19.36505650438557,A
132.58555110801478,23.01,18.0,10.354707662374816,A
173.85336028122742,943.1,18.0,393.0558833745693,A
51.9123750494444,64.49,13.0,13.194080469202524,A
67.71163072506621,12.74,8.0,6.192064378172954,A
46.535555974610254,447.3,13.0,56.98754682254987,A
101.62666323266735,184.43,20.0,22.122733291176875,A
62.90359345168595,0.0,14.0,0.0,A
72.33107915096211,465.34,12.0,60.125789953528994,A
40.93770164539272,31.74,9.0,6.189421202787778,A
55.74360336947149,475.13,12.0,52.02447513965994,A
91.00935139006232,17.71,10.0,8.7671505196763,A
36.80576646144684,128.18,11.0,20.251646463858805,A
28.37379317933806,15.87,13.0,3.503479449190801,A
64.82274020073385,108.6,15.0,15.516382256616309,A
59.72064753582842,21.33,20.0,4.322472939412178,A
178.63945890350072,72.37,30.0,26.915160774171508,A
54.181766355879056,27.03,13.0,6.055667678188178,A
65.78123580702784,178.47,17.0,19.13639170500001,A
30.52817307924581,252.25,7.0,23.45332866014368,A
74.3596789656232,73.63,10.0,11.683633282751156,A
69.0491720159376,108.34,10.0,19.40976082604378,A
90.53230508722008,114.71,18.0,18.06947090823836,A
44.18503023732865,58.0,13.0,7.135494637373518,A
64.26871479069396,85.55,7.0,10.272253427881964,A
51.12598427315638,62.86,10.0,8.451246589576222,A
98.3058905249241,0.0,13.0,0.0,A
22.91968026696432,338.51,9.0,49.08258924892435,A
31.92694166168637,414.95,8.0,56.07907712289216,A
68.37711748710664,75.36,15.0,11.64209873757433,A
48.64178333562656,78.38,14.0,12.276943307495852,A
27.02701860040162,204.55,4.0,17.15990147759102,A
47.2269862701645,113.29,20.0,12.017127716133562,A
41.12603985349718,13.86,16.0,6.139933045056688,A
91.2199769573986,13.32,15.0,7.892727852836828,A
53.8014427424768,116.64,15.0,19.78000488595029,A
42.615330047030845,38.93,14.0,5.140348836125493,A
38.72851506267482,205.45,13.0,18.131666877661605,A
43.26520952049402,362.0,13.0,30.255701461505257,A
82.5422246848673,17.87,12.0,8.193803451515379,A
31.682541056938057,28.32,15.0,4.35091448966456,A
26.819469853304167,75.28,12.0,9.54420354469233,A
45.66060333873275,47.79,19.0,8.471808490785971,A
71.65796047228827,99.85,16.0,18.62754329524253,A
69.44505499835078,107.82,18.0,16.502648714493205,A
42.56173029424743,355.68,12.0,37.54218291599564,A
68.85757612519616,89.31,14.0,18.200394188920846,A
41.445199919518345,75.6,16.0,11.603088042969803,A
102.2004663360714,58.08,15.0,10.204372242456229,A
74.16130603417717,0.0,17.0,0.0,A
60.985391953185406,30.66,15.0,6.155436158554122,A
143.33444573623257,134.03,14.0,23.809430194646527,A
69.02015871280611,73.07,15.0,8.808401848324301,A
52.40002931684002,75.04,15.0,11.704253594204689,A
48.95718063932501,80.5,12.0,14.3132866109668,A
35.20661149500153,137.94,13.0,18.355590293757515,A
47.99761010141022,17.43,15.0,5.233116869425532,A
35.834902278650034,60.01,12.0,10.450789828182227,A
104.89454079182424,101.57,13.0,19.517509208224965,A
152.1120887695959,182.88,30.0,28.265937304496404,A
60.94163118307674,319.89,15.0,39.16887572610629,A
38.21333388045211,37.86,13.0,7.381156487623796,A
150.0941034938378,75.58,20.0,16.405234113227056,A
51.60489014974955,71.5,9.0,9.195260904237076,A
50.50423298334462,152.71,14.0,15.775090641082985,A
97.17232564934557,51.58,20.0,14.583548494500176,A
55.85103081891194,11.76,12.0,5.090651971481583,A
44.547892779411896,378.3,15.0,44.781743879968815,A
59.2846172302696,54.39,18.0,8.352475648330262,A
70.39814559054548,107.46,17.0,12.867639028839122,A
23.694891982580558,399.36,6.0,34.57960670191716,A
40.470611689821126,322.04,14.0,33.20713261320155,A
99.68393794857752,61.9,15.0,13.127588566817987,A
38.549699638899256,61.54,11.0,9.87467654511977,A
95.98358997185704,762.93,19.0,111.74398006226272,A
129.0576510866584,16.21,18.0,9.58787054230582,A
76.70648648527677,362.02,10.0,45.04330072197625,A
65.02364085792934,270.38,12.0,37.762744167086666,A
161.13725682221713,75.31,16.0,17.68293889000263,A
61.1283563441003,109.21,10.0,15.094323782580808,A
39.018830621916685,270.69,10.0,29.0069552178401,A
134.46161004593984,69.38,20.0,18.066182034648108,A
